,0,1,2,adult,budget,credits,imdbId,movieId,overview,popularity,production_countries,release_date,revenue,runtime,tmdbId,vote_average
706,714,Dead Man (1995),Western,,,,112817.0,714.0,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.
",,,,,,922.0,
707,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,,,,113362.0,715.0,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.
",,,,,,11876.0,
708,716,Switchblade Sisters (1975),Crime,0.0,0.0,Jack Hill ,73778.0,716.0,"A tough gang of teenage girls are looking for love and fighting for turf on the mean streets of the city! Bad girls to the core, these impossibly outrageous high school hoodlums go where they want ... and create mayhem wherever they go!",3.827,United States of America,1975-01-05,0.0,91.0,52633.0,6.6
709,717,Mouth to Mouth (Boca a boca) (1995),Comedy,0.0,0.0,Manuel Gómez Pereira,112546.0,717.0,For financial reasons an unemployed aspiring actor works for a phone-sex enterprise. One day he receives a call from the mysterious wife of one of his best clients.,1.168,Spain,1995-11-10,0.0,106.0,62364.0,5.5
710,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,,,,,,"A medieval nobleman and his squire are accidentally transported to contemporary times by a senile sorcerer. He enlists the aid of his descendent to try to find a way to return home, all the...
",,,,,,,
711,719,Multiplicity (1996),Comedy,0.0,45000000.0,Lowell Ganz,117108.0,719.0,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",6.676,United States of America,1996-07-19,0.0,117.0,9304.0,5.6
712,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,,,,118114.0,720.0,"A collection of some of the most popular work featuring Wallace and Gromit.
",,,,,,,
713,721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,,,,114103.0,721.0,"Three short stories by the American expatriate, Paul Bowles, are brought to sinister life - 'Merkala Beach', 'Call at Corazon' and the haunting 'Allal'.
",,,,,,,
714,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,,,,,,"How was it possible that a movie like ""Plan 9 from Outerspace"" could be made? This documentary about Ed Wood Jr.'s masterpiece gives the answer.
",,,,,,,
715,723,Two Friends (1986),Drama,0.0,0.0,Francesco Sframeli,92123.0,723.0,"Two Sicilian friends, Nunzio and Pino, share the same apartment in Turin. Nunzio works in a factory but is laid off because of his illness. Pino, on the other hand, is a mysterious man and he is always traveling because of his work. Nunzio would very much like to know what his friend is doing for a living but Pino will not tell him. Nunzio spends his free time the best he can in his friend's absences. He ends up falling in love with Maria, a commercial employee, whereas his health condition deteriorates...",0.6,Italy,2002-03-20,0.0,86.0,131232.0,8.0
716,724,"Craft, The (1996)",Drama|Horror,0.0,15000000.0,Peter Filardi,115963.0,724.0,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",9.515,United States of America,1996-05-03,24769466.0,101.0,9100.0,6.4
717,725,"Great White Hype, The (1996)",Comedy,0.0,0.0,Reginald Hudlin,116448.0,725.0,"When the champ's promoter, Rev. Sultan, decides something new is needed to boost the marketability of the boxing matches, he searches and finds the only man to ever beat the champ. The problem is that he isn't a boxer anymore and he's white. However, once Rev. Sultan convinces him to fight, he goes into heavy training while the confident champ takes it easy and falls out of shape.",6.025,United States of America,1996-05-03,0.0,91.0,20759.0,5.1
718,726,Last Dance (1996),Drama,0.0,0.0,Bruce Beresford,116827.0,726.0,"Upon taking a new job, young lawyer Rick Hayes is assigned to the clemency case of Cindy Liggett, a woman convicted of first degree murder and sentenced to death. As Hayes investigates the background for her case, the two begin to form a deep friendship, while all the while the date for her execution draws nearer.",2.311,United States of America,1996-05-02,5.0,103.0,46063.0,5.8
719,727,War Stories (1995),Documentary,0.0,0.0,Gaylene Preston,114894.0,727.0,"Seven New Zealand women speak about their lives during World War II: some lost husbands, some got married, some went into service themselves. The director lets the women tell their stories simply, alternating between them talking and archival footage of the war years.",0.6,New Zealand,1996-05-09,0.0,95.0,365371.0,0.0
720,728,Cold Comfort Farm (1995),Comedy,0.0,0.0,John Schlesinger,112701.0,728.0,"In this adaptation of the satirical British novel, Flora Poste, a plucky London society girl orphaned at age 19, finds a new home with some rough relatives, the Starkadders of Cold Comfort Farm. With a take-charge attitude and some encouragement from her mischievous friend, Mary, Flora changes the Starkadders' lives forever when she settles into their rustic estate, bringing the backward clan up to date and finding inspiration for her novel in the process.",1.612,United Kingdom,1995-01-01,0.0,95.0,32513.0,6.9
721,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,0.0,0.0,Stephen Quay,113429.0,729.0,"Jakob arrives at the Institute Benjamenta (run by brother and sister Johannes and Lisa Benjamenta) to learn to become a servant. With seven other men, he studies under Lisa: absurd lessons of movement, drawing circles, and servility. He asks for a better room. No other students arrive and none leave for employment. Johannes is unhappy, imperious, and detached from the school's operation. Lisa is beautiful, at first tightly controlled, then on the verge of breakdown. There's a whiff of incest. Jakob is drawn to Lisa, and perhaps she to him. As winter sets in, she becomes catatonic. Things get worse; Johannes notes that all this has happened since Jakob came. Is there any cause and effect?",2.1180000000000003,United Kingdom,1995-08-01,0.0,104.0,40651.0,8.0
722,730,"Low Life, The (1994)",Drama,,,,,,"N/A
",,,,,,,
723,731,Heaven's Prisoners (1996),Mystery|Thriller,0.0,25000000.0,Phil Joanou,116508.0,731.0,"A hardened New Orleans cop, Dave Robicheaux, finally tosses in the badge and settles into life on the bayou with his wife. But a bizarre plane crash draws him back into the fray when his family is viciously threatened.",4.124,United Kingdom,1996-05-17,0.0,132.0,36915.0,4.8
724,732,Original Gangstas (1996),Crime,0.0,4800000.0,Larry Cohen,117260.0,732.0,"A violent street gang, the Rebels, rule the streets of Gary, Indiana. The Rebels shoot Marvin Bookman, a store-keeper, for giving the police information about a drive-by shooting they committed. Marvin's son, former NFL star John who created the Rebels, returns to Gary to be with his father and, with a little help from his friends, to destroy the Rebels his way.",0.987,United States of America,1996-05-10,3014000.0,99.0,40507.0,5.5
725,733,"Rock, The (1996)",Action|Adventure|Thriller,0.0,75000000.0,Michael Bay,117500.0,733.0,"FBI chemical warfare expert Stanley Goodspeed is sent on an urgent mission with a former British spy, John Patrick Mason, to stop Gen. Francis X. Hummel from launching chemical weapons on Alcatraz Island into San Francisco. Gen. Hummel demands $100 million in war reparations to be paid to the families of slain servicemen who died on covert operations. After their SEAL team is wiped out, Stanley and John deal with the soldiers on their own.",12.021,United States of America,1996-06-06,335062621.0,136.0,9802.0,7.0
726,734,Getting Away With Murder (1996),Comedy,0.0,0.0,Harvey Miller,116405.0,734.0,"When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.",2.862,United Kingdom,1996-04-12,0.0,91.0,25697.0,4.3
727,735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,0.0,4000000.0,Michele Soavi,109592.0,735.0,"A cemetery man has the unusual problem of the dead rising from the grave. Himself and his assistant must end these creatures' lives again after they are reborn. Everything is going well until ""She"" comes along and stirs things up a bit.",5.643,France,1994-03-25,0.0,105.0,21588.0,7.1
728,736,Twister (1996),Action|Adventure|Romance|Thriller,0.0,92000000.0,Jan de Bont,117998.0,736.0,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",14.978,United States of America,1996-05-10,494471524.0,113.0,664.0,6.3
729,737,Barb Wire (1996),Action|Sci-Fi,0.0,0.0,,115624.0,737.0,"A sexy nightclub owner, Barb Wire moonlights as a mercenary in Steel Harbor, one of the last free zones in the now fascist United States. When scientist Cora Devonshire wanders into Barb's establishment, she gets roped into a top-secret government plot involving biological weapons. Soon Barb is reunited with her old flame Axel Hood, who is now Cora's husband and a guerrilla fighter, resulting in plenty of tense action.",,,,,,11867.0,
730,738,"Garcu, Le (1995)",Drama,,,,,,"Antoine is four years old. His father Gerard leaves his mother Sophie. Gerard has several mistresses, but never knows how to leave them. Sophie takes a new lover, Jeannot.
",,,,,,,
731,739,Honigmond (1996),Comedy,,,,,,"N/A
",,,,,,,
732,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,,,,,,"None
",,,,,,,
733,742,Thinner (1996),Horror|Thriller,,,,117894.0,742.0,"An obese attorney is cursed by a gypsy to rapidly and uncontrollably lose weight.
",,,,,,10280.0,
734,743,Spy Hard (1996),Comedy,,,,117723.0,743.0,"Dick Steele, Agent WD-40 is assigned by his Director, to stop the evil General Rancor from destroying the world. WD-40 believed Rancor was dead and he teams up with the hot K.G.B. Agent Veronique Ukrinsky to find Rancor and save the world.
",,,,,,10535.0,
735,744,Brothers in Trouble (1995),Drama,,,,112586.0,744.0,"Amir is an illegal Pakistani immigrant smuggled into England in the 1960's to work, to send money to his family and perhaps even bring them over with him. A skilled laborer, he is forced to...
",,,,,,124613.0,
736,745,"Close Shave, A (1995)",Animation|Comedy|Thriller,,,,,,"Wallace's whirlwind romance with the owner of the local wool shop puts his head in a spin; Gromit is framed for sheep-rustling in a fiendish criminal plot.
",,,,,,,
737,746,Force of Evil (1948),Film-Noir,0.0,0.0,Abraham Polonsky,40366.0,746.0,"Lawyer Joe Morse wants to consolidate all the small-time numbers racket operators into one big powerful operation. But his elder brother Leo is one of these small-time operators who wants to stay that way, preferring not to deal with the gangsters who dominate the big-time.",3.562,United States of America,1948-12-25,0.0,78.0,26744.0,6.8
738,747,"Stupids, The (1996)",Comedy,0.0,25000000.0,John Landis,117768.0,747.0,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage.",2.909,United Kingdom,1996-08-08,2491989.0,94.0,16299.0,4.2
739,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,0.0,25000000.0,David Twohy,115571.0,748.0,"Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue.",7.959,Mexico,1996-05-31,14063331.0,115.0,10547.0,6.2
740,749,"Man from Down Under, The (1943)",Drama,0.0,0.0,Robert Z. Leonard,31612.0,749.0,An Australian blowhard raises two orphaned children as his own in the years leading up to WWII.,0.6,United States of America,1943-08-04,0.0,103.0,245268.0,6.0
